"Custid","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","DepVar"
610626687,1982,"2n Cycle","Married",15073,2,0,"2013-05-06",15,2,7,7,12,14,21,2,2,0,3,6,0,0,0,0,0,0,3,11,0
610631521,1991,"2n Cycle","Single",67623,0,0,"2013-01-27",74,211,105,461,175,48,19,1,8,4,12,5,0,0,0,0,0,0,3,11,0
406112078,1977,"Graduation","Divorced",68534,0,1,"2013-09-13",23,489,16,190,107,49,58,3,8,2,12,5,0,0,0,0,0,0,3,11,0
816148262,1985,"2n Cycle","Married",36145,1,0,"2013-06-16",13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,0
1230107529,1985,"Graduation","Together",42736,1,0,"2012-12-12",69,150,67,82,114,97,97,4,4,4,8,5,0,0,0,0,0,0,3,11,0
1230112123,1968,"Graduation","Married",79805,0,0,"2014-04-27",97,560,84,616,110,56,14,1,5,6,10,2,0,1,1,1,0,0,3,11,0
1022672706,1975,"PhD","Married",47267,0,1,"2012-10-16",4,273,0,64,0,3,37,4,7,1,5,8,0,0,0,0,0,0,3,11,0
610630747,1959,"2n Cycle","Married",25872,0,1,"2013-03-10",67,3,1,1,4,2,2,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1438670021,1959,"2n Cycle","Divorced",65036,1,1,"2013-03-02",99,585,71,267,67,41,102,12,3,2,10,8,0,0,0,0,0,0,3,11,0
610628214,1972,"Graduation","Married",24434,2,0,"2014-05-18",9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,3,11,0
1230114033,1980,"Graduation","Divorced",38686,1,0,"2014-05-29",80,24,6,27,6,1,10,1,2,0,3,8,0,0,0,0,0,0,3,11,0
202561252,1971,"PhD","Together",82472,0,0,"2013-11-17",41,1055,53,626,0,53,42,1,5,4,8,2,1,0,1,0,0,0,3,11,0
816148612,1980,"2n Cycle","Together",25130,1,0,"2013-10-02",10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0
816152463,1978,"Graduation","Together",58423,0,1,"2014-02-19",43,239,15,104,25,7,73,2,7,1,6,5,0,0,0,0,0,0,3,11,0
406110163,1955,"Graduation","Single",57959,0,1,"2013-05-02",71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,3,11,0
610627440,1986,"PhD","Together",38197,1,0,"2013-06-29",86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0
816154888,1975,"2n Cycle","Together",21826,1,0,"2013-08-18",14,1,2,6,8,8,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0
406105884,1965,"Graduation","Single",43350,0,1,"2013-07-24",67,266,3,27,4,0,15,4,6,1,5,8,0,1,0,0,0,0,3,11,0
1022669357,1988,"Master","Married",66634,0,0,"2013-08-05",21,496,47,257,86,95,9,1,4,4,6,2,0,0,0,0,0,0,3,11,0
1022678700,1987,"2n Cycle","Together",37765,1,0,"2014-02-07",34,6,0,8,0,3,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
406114223,1952,"Master","Single",8820,1,1,"2013-03-22",52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,3,11,0
816153369,1960,"Master","Married",64384,0,0,"2013-08-01",52,183,32,275,7,43,16,1,5,2,10,4,0,0,0,0,0,0,3,11,0
1230109451,1985,"PhD","Single",28465,1,0,"2014-03-05",37,20,5,15,0,0,4,1,3,0,3,7,0,0,0,0,0,0,3,11,0
816146228,1970,"Graduation","Married",40117,0,1,"2014-06-21",12,20,1,6,2,2,8,1,1,1,2,4,1,0,0,0,0,0,3,11,0
1022670367,1952,"Master","Divorced",59354,1,1,"2013-11-15",53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,3,11,0
610632348,1984,"PhD","Married",29330,1,0,"2013-03-24",1,22,0,5,2,0,3,1,1,1,2,7,0,0,0,0,0,0,3,11,0
1230114273,1969,"PhD","Single",57846,1,0,"2013-10-17",16,669,7,93,10,0,15,2,8,2,11,5,0,0,0,0,0,0,3,11,0
816150796,1965,"PhD","Together",47924,0,1,"2013-03-13",32,203,0,10,0,2,2,2,4,1,5,6,0,0,0,0,0,0,3,11,0
1438664264,1987,"PhD","Single",42000,0,0,"2013-01-10",23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,0
610625536,1976,"Graduation","Together",59925,0,1,"2013-05-25",43,758,54,140,28,97,194,8,7,6,13,6,0,0,0,0,0,0,3,11,0
202556908,1983,"Graduation","Together",35976,1,0,"2013-08-24",75,23,4,57,24,18,9,3,2,1,4,6,0,0,0,0,0,0,3,11,0
406108573,1978,"Graduation","Married",70830,0,1,"2014-04-19",17,381,58,109,59,58,38,2,7,3,9,4,0,0,0,0,0,0,3,11,0
202559573,1978,"Graduation","Married",73807,0,1,"2013-01-02",88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,3,11,0
406106331,1960,"Graduation","Married",67227,0,0,"2012-09-25",77,395,91,365,65,111,30,1,7,6,12,4,0,0,0,0,0,0,3,11,0
1022669490,1969,"PhD","Widow",23914,1,1,"2012-08-30",79,4,0,4,2,0,1,1,1,0,2,9,0,0,0,0,0,0,3,11,0
1022678565,1966,"Master","Divorced",70449,1,1,"2013-02-18",98,1008,11,103,15,11,171,6,3,3,11,7,0,1,0,0,0,0,3,11,0
202560903,1958,"Master","Together",73779,0,0,"2013-05-25",32,508,147,521,121,53,66,1,6,4,10,3,0,0,0,0,0,0,3,11,0
406108634,1967,"Graduation","Married",83415,0,0,"2013-10-24",77,741,111,926,24,55,148,1,6,11,11,2,1,0,0,1,0,0,3,11,0
816152166,1985,"Basic","Single",1659,0,0,"2013-01-12",51,1,1,1,1,1,2,0,0,0,0,15,0,0,0,0,0,0,3,11,0
1022669249,1972,"2n Cycle","Married",75333,0,1,"2012-08-15",23,160,25,208,32,94,56,7,7,5,12,4,0,0,0,0,0,0,3,11,0
1022672625,1986,"Graduation","Married",32880,1,0,"2012-12-04",76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1230111992,1972,"2n Cycle","Married",70932,0,1,"2014-01-19",57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0
202555858,1976,"Master","Together",52182,1,0,"2013-09-18",36,251,38,58,0,34,46,4,5,1,8,4,0,0,0,0,0,0,3,11,0
1438667755,1977,"Graduation","Married",34434,1,1,"2014-05-28",72,16,3,19,0,2,20,2,2,1,2,6,1,0,0,0,0,0,3,11,0
610628641,1963,"Master","Divorced",76834,0,0,"2012-11-20",68,564,56,606,164,56,126,1,4,6,11,1,0,0,0,0,0,0,3,11,0
406111185,1960,"Graduation","Single",37409,1,1,"2014-03-25",7,13,0,1,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1230112477,1971,"Graduation","Together",65366,0,1,"2013-03-06",56,568,28,331,0,18,18,4,4,3,7,8,0,0,0,0,0,0,3,11,0
202557304,1955,"Graduation","Divorced",52113,1,1,"2012-10-18",11,182,5,60,3,10,5,4,4,1,6,6,0,0,0,0,0,0,3,11,0
202560488,1961,"PhD","Married",68178,0,1,"2013-11-09",2,456,13,136,42,13,39,5,4,5,10,2,0,0,0,0,0,0,3,11,0
202561132,1975,"Graduation","Together",28593,1,0,"2014-06-10",23,11,12,11,3,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0
202555878,1957,"Graduation","Married",55267,0,1,"2013-10-21",28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0
1230108094,1968,"Graduation","Single",59897,0,2,"2014-01-20",22,157,2,58,0,6,18,2,4,2,4,4,0,0,0,0,0,0,3,11,0
1438661488,1959,"PhD","Together",73101,0,1,"2012-11-04",39,851,34,218,30,23,23,1,10,7,10,5,0,0,0,0,0,0,3,11,0
1438669737,1952,"Graduation","Together",33201,0,1,"2012-10-23",16,90,1,24,4,1,46,3,3,1,3,8,0,0,0,0,0,0,3,11,0
1230109530,1978,"Master","Together",41118,1,0,"2013-04-21",22,41,0,8,0,1,5,2,2,0,4,6,0,0,0,0,0,0,3,11,0
1022676739,1963,"Master","Married",60164,0,1,"2014-02-01",41,408,4,62,0,4,139,1,5,6,5,5,1,0,0,0,0,0,3,11,0
1230106581,1952,"PhD","Married",54252,1,1,"2013-08-13",44,24,0,8,0,0,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1438668188,1956,"Graduation","Single",46998,0,1,"2012-10-22",55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0
816147290,1991,"2n Cycle","Single",65676,0,0,"2013-05-26",3,382,88,617,0,39,33,1,3,10,9,2,0,0,0,0,0,0,3,11,0
816155915,1986,"Master","Married",75324,0,0,"2013-09-07",98,558,12,596,16,76,139,1,7,10,12,3,0,0,0,0,0,0,3,11,0
1230106436,1989,"Basic","Together",21798,1,0,"2014-01-29",76,2,1,5,4,17,24,2,1,1,3,4,0,0,0,0,0,0,3,11,0
1230113687,1980,"PhD","Married",34536,1,0,"2013-06-23",54,25,1,12,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1022671899,1973,"Master","Divorced",52034,1,1,"2013-05-17",67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0
202555667,1956,"Graduation","Married",58116,0,1,"2014-04-13",38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0
1230112198,1977,"Graduation","Married",63417,0,1,"2013-08-17",3,647,17,177,11,35,35,5,8,3,12,4,0,0,0,0,0,0,3,11,0
202557598,1977,"2n Cycle","Married",26391,1,0,"2013-02-25",99,2,5,14,3,2,10,2,1,0,3,8,0,0,0,0,0,0,3,11,0
406106358,1974,"PhD","Divorced",50322,0,1,"2013-10-14",38,448,4,34,6,0,9,3,6,2,8,7,0,0,0,0,0,0,3,11,0
1230107304,1979,"Basic","Single",16014,1,1,"2013-03-17",42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0
816148911,1975,"Master","Single",31160,1,0,"2013-09-16",59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1022673914,1950,"Graduation","Widow",64064,0,1,"2012-11-25",77,580,14,107,0,7,107,4,10,3,7,7,0,0,0,0,0,0,3,11,0
1022672034,1977,"Graduation","Single",28201,1,0,"2013-11-19",13,61,21,36,10,54,45,4,2,1,6,5,0,0,0,0,0,0,3,11,0
1022677879,1971,"Graduation","Married",22664,1,0,"2013-01-14",72,1,3,4,6,1,0,1,1,0,2,9,0,0,0,0,0,0,3,11,0
202553446,1955,"Master","Single",74481,0,1,"2014-05-07",39,417,0,294,50,23,46,3,7,2,12,3,0,0,0,0,0,1,3,11,0
816155140,1966,"Graduation","Together",43482,2,1,"2013-11-13",83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0
610635125,1976,"2n Cycle","Together",3631,1,0,"2013-10-25",53,2,2,4,1,1,2,0,0,0,0,20,0,0,0,0,0,0,3,11,0
1022678516,1967,"2n Cycle","Married",13301,0,0,"2014-04-14",82,3,6,6,4,5,22,1,1,1,2,7,1,0,0,0,0,0,3,11,0
1022672276,1946,"Master","Together",71170,0,0,"2013-06-16",64,1148,148,444,120,18,185,1,8,6,4,5,1,0,0,1,0,0,3,11,0
1438667519,1956,"Graduation","Divorced",61968,0,1,"2013-06-23",86,235,52,144,6,38,9,2,5,2,9,4,0,0,0,0,0,0,3,11,0
816153704,1952,"Basic","Together",13084,0,0,"2013-11-02",29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
610626543,1984,"PhD","Single",28732,1,0,"2012-08-08",26,11,0,6,0,0,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0
816155743,1967,"Master","Divorced",71300,0,1,"2012-12-04",4,880,26,346,52,40,40,2,8,5,7,8,0,0,0,0,0,0,3,11,0
816154411,1967,"PhD","Married",36963,0,1,"2013-10-04",82,211,5,70,3,2,41,4,3,2,7,5,1,0,0,0,0,0,3,11,0
816149903,1956,"Graduation","Single",58643,0,1,"2012-12-16",11,528,71,179,11,98,170,2,7,3,13,4,0,0,0,0,0,0,3,11,0
1230104953,1977,"Master","Single",82580,0,0,"2014-05-24",25,403,53,739,88,80,53,1,6,6,8,2,0,0,0,0,0,0,3,11,0
406108220,1959,"Graduation","Single",71574,0,1,"2014-05-12",10,431,14,226,19,21,127,2,5,4,11,2,0,0,0,1,0,0,3,11,0
816152718,1961,"Graduation","Married",36443,1,1,"2013-02-03",9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0
406110638,1958,"PhD","Together",53001,1,1,"2014-06-09",76,77,0,12,0,0,6,3,3,0,3,8,1,0,0,0,0,0,3,11,0
610625806,1968,"Graduation","Together",55435,0,1,"2012-10-15",11,235,0,26,11,23,47,3,4,1,7,5,0,0,0,0,0,0,3,11,0
1438667381,1969,"Graduation","Divorced",58194,1,1,"2014-01-24",92,141,2,88,3,15,50,5,4,2,5,6,0,0,0,0,0,0,3,11,0
1022668755,1977,"Master","Married",68889,0,1,"2013-02-02",26,671,56,318,59,45,216,1,9,7,11,6,0,0,0,1,0,0,3,11,0
1022670795,1974,"2n Cycle","Married",65339,0,1,"2013-08-20",56,70,31,114,56,133,137,3,3,2,9,3,0,0,0,0,0,0,3,11,0
202556661,1979,"Graduation","Married",31500,1,0,"2013-09-27",47,11,0,19,11,0,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0
816150650,1972,"Master","Married",71153,0,1,"2014-04-13",39,465,42,141,37,28,39,1,6,7,7,3,1,0,0,1,0,0,3,11,0
1438667950,1971,"2n Cycle","Married",35739,1,2,"2014-06-04",93,28,0,5,2,0,4,2,1,0,3,6,0,0,0,0,0,0,3,11,0
202561093,1955,"Graduation","Together",24583,0,0,"2013-09-19",84,12,1,36,7,9,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0
610634233,1967,"Master","Divorced",46866,1,1,"2013-01-28",88,25,0,10,3,2,14,1,1,0,3,7,0,0,0,0,0,0,3,11,0
406111229,1966,"PhD","Single",55359,1,1,"2013-12-17",77,92,1,24,2,2,8,4,2,1,4,5,0,0,0,0,0,0,3,11,0
1438669261,1962,"Graduation","Single",55193,0,1,"2014-03-19",1,215,20,76,41,3,13,2,2,4,7,2,0,0,0,0,0,0,3,11,0
610634851,1976,"PhD","Married",44096,0,1,"2012-12-11",93,526,0,21,0,0,16,6,9,2,6,8,0,1,0,0,0,0,3,11,0
1022669962,1972,"Graduation","Married",82232,0,0,"2013-04-13",93,175,48,605,124,23,63,1,5,11,8,2,0,0,0,0,0,0,3,11,0
1022677810,1951,"2n Cycle","Together",54531,0,0,"2013-10-16",67,94,3,33,17,6,27,1,3,1,4,3,0,0,0,0,0,0,3,11,0
1230112918,1948,"PhD","Married",52647,0,2,"2013-05-22",22,462,0,29,0,0,24,5,7,2,7,6,0,0,0,0,0,0,3,11,0
816146974,1967,"Master","Divorced",38884,1,1,"2012-11-24",71,116,0,30,4,3,1,5,4,0,4,9,0,0,0,0,0,0,3,11,0
202555151,1952,"Graduation","Married",62413,0,0,"2013-11-17",11,368,8,52,0,4,17,1,7,1,7,5,0,0,0,0,0,0,3,11,0
1022670823,1952,"PhD","Married",50870,0,1,"2014-06-19",13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0
202557058,1982,"Graduation","Together",50272,1,0,"2013-08-07",75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0
610633478,1974,"Graduation","Married",37778,1,1,"2013-05-06",91,11,1,9,3,0,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1022677324,1992,"Master","Single",82890,0,0,"2014-03-26",80,573,127,522,33,25,0,1,3,5,11,1,0,0,0,0,0,0,3,11,0
1230113264,1972,"Graduation","Married",57925,1,1,"2013-01-08",0,217,6,67,8,6,134,8,4,1,7,6,0,0,0,0,0,0,3,11,0
1438661504,1973,"Graduation","Divorced",48068,1,1,"2013-10-09",26,70,0,15,0,3,5,2,3,0,3,8,0,0,0,0,0,0,3,11,0
406107607,1973,"Graduation","Married",49094,0,1,"2012-09-21",6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0
816150124,1955,"Graduation","Married",59578,0,1,"2013-01-19",48,337,14,294,0,71,201,4,6,10,4,4,0,0,0,0,0,0,3,11,0
610630054,1977,"Graduation","Married",40627,1,1,"2012-09-03",25,7,2,4,3,3,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0
816155535,1971,"Graduation","Married",18793,1,0,"2013-01-12",14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0
1022678616,1980,"Graduation","Together",49577,1,0,"2012-10-05",49,83,65,286,85,95,160,4,9,1,8,7,0,0,0,0,0,0,3,11,0
1230111216,1986,"Graduation","Married",27567,1,0,"2013-03-09",20,14,5,9,2,1,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0
816151126,1971,"Master","Married",27612,1,0,"2014-05-06",50,28,1,12,0,0,11,1,2,0,3,6,0,0,0,0,0,0,3,11,0
202557964,1981,"2n Cycle","Together",17025,1,0,"2014-03-05",84,4,8,10,12,11,39,4,3,2,2,6,1,0,0,0,0,0,3,11,0
610635007,1977,"PhD","Single",84069,0,0,"2014-01-09",89,485,101,323,13,90,20,1,3,8,4,1,0,0,0,0,0,0,3,11,0
816146723,1965,"Graduation","Together",90772,1,1,"2012-12-11",94,544,87,304,127,54,184,5,4,4,8,7,0,0,0,0,0,0,3,11,0
1230107181,1982,"Graduation","Single",49822,1,0,"2013-09-17",33,64,3,73,2,7,22,2,4,1,3,7,0,0,0,0,0,1,3,11,0
1438670361,1956,"2n Cycle","Together",75536,0,1,"2014-03-08",54,154,154,200,210,100,30,1,5,3,13,2,0,0,0,0,0,0,3,11,0
610634410,1950,"PhD","Married",54432,2,1,"2013-05-09",37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0
816151504,1973,"Master","Together",26984,0,0,"2012-12-31",40,87,7,60,2,25,25,1,3,1,5,7,0,0,0,0,0,0,3,11,0
406113593,1990,"Master","Married",36756,0,0,"2013-05-03",17,32,0,23,8,14,5,1,2,1,4,5,0,0,0,0,0,0,3,11,0
610634982,1979,"Graduation","Married",33897,1,0,"2012-12-18",92,202,32,234,42,43,98,4,10,1,6,9,0,0,0,0,0,0,3,11,0
1438661832,1977,"2n Cycle","Married",47197,1,0,"2013-01-08",88,29,3,52,42,2,30,2,3,1,3,7,0,0,0,0,0,0,3,11,0
1438661180,1968,"Master","Together",32659,1,0,"2014-06-03",27,44,11,48,4,10,10,2,2,1,4,5,0,0,0,0,0,0,3,11,0
816146789,1975,"Graduation","Married",93366,1,0,"2013-09-17",90,387,40,438,132,61,30,1,9,4,12,3,0,0,0,0,0,0,3,11,0
406112754,1971,"Graduation","Single",55239,0,1,"2013-07-14",59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,3,11,0
202556418,1974,"Master","Married",68701,0,1,"2013-12-18",67,340,9,111,32,0,19,3,6,2,8,4,0,0,0,0,0,0,3,11,0
610627701,1964,"Graduation","Together",68631,0,1,"2013-09-04",49,372,66,84,39,48,78,4,8,2,8,6,0,0,0,0,0,0,3,11,0
406112037,1989,"Graduation","Together",45963,1,0,"2013-07-27",74,195,18,48,28,18,75,3,5,1,6,6,0,0,0,0,0,0,3,11,0
1230111149,1960,"Graduation","Together",44512,1,1,"2013-08-30",57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0
816152469,1974,"PhD","Divorced",45240,1,0,"2014-06-21",76,25,0,2,0,0,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0
406105451,1976,"Graduation","Together",21026,1,1,"2012-09-14",63,9,1,10,8,4,7,2,1,0,3,6,0,0,0,0,0,0,3,11,0
816151247,1968,"Master","Married",29387,1,0,"2014-06-10",87,45,2,21,4,5,8,3,3,0,4,6,0,0,0,0,0,1,3,11,0
1230111717,1977,"Master","Single",71265,0,0,"2013-05-22",78,383,63,587,216,76,76,1,4,9,6,2,0,0,0,0,0,0,3,11,0
1438668690,1974,"Graduation","Married",25860,0,1,"2012-08-15",71,28,1,17,3,3,2,2,1,0,4,7,0,0,0,0,0,0,3,11,0
202556308,1971,"Graduation","Together",36962,1,0,"2014-06-27",94,3,0,6,4,5,4,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1022673207,1958,"Master","Married",83349,1,1,"2014-04-25",3,604,18,270,12,0,0,5,7,4,12,3,0,0,0,0,0,0,3,11,0
202559554,1954,"PhD","Together",51383,1,1,"2014-02-09",85,61,0,28,2,0,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0
1438670832,1961,"Graduation","Single",61962,0,1,"2013-02-03",97,586,28,78,10,14,85,7,10,3,7,7,0,0,0,0,0,0,3,11,0
1438669492,1969,"Graduation","Married",79173,0,0,"2014-04-05",84,380,41,308,28,82,82,1,3,4,8,1,0,0,1,0,0,0,3,11,0
202554398,1961,"Master","Divorced",64693,0,1,"2012-12-23",55,1000,12,144,32,24,48,2,2,6,10,7,0,0,0,0,0,0,3,11,0
1022672895,1974,"Graduation","Married",28790,1,0,"2013-12-17",41,24,2,18,6,8,45,2,2,1,3,7,1,0,0,0,0,0,3,11,0
1230113285,1971,"Graduation","Married",44718,0,1,"2014-02-24",87,67,0,15,6,1,10,3,3,1,3,5,0,0,0,0,0,0,3,11,0
816146234,1971,"Graduation","Together",40746,2,0,"2014-03-14",21,9,6,18,10,5,4,2,2,1,3,4,0,0,0,0,0,0,3,11,0
816155691,1988,"Basic","Married",25191,1,0,"2013-09-04",1,5,14,4,10,19,42,2,3,1,3,6,0,0,0,0,0,0,3,11,0
816152586,1956,"Graduation","Together",46097,0,1,"2013-03-31",11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0
610634966,1965,"PhD","Divorced",36921,1,1,"2013-07-28",74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0
202558362,1976,"Graduation","Single",37908,1,1,"2013-05-14",42,70,2,37,6,4,8,4,3,1,3,7,0,0,0,0,0,1,3,11,0
816154563,1945,"Graduation","Married",77616,0,0,"2014-04-22",3,318,24,477,45,68,113,1,4,4,9,1,0,0,0,0,0,0,3,11,0
1438661119,1973,"Graduation","Married",48783,1,1,"2013-10-13",48,23,0,15,0,0,4,1,1,0,3,6,0,0,0,0,0,0,3,11,0
406113947,1951,"Graduation","Single",51580,1,1,"2014-04-27",2,44,0,5,2,0,24,2,1,1,3,3,0,0,0,0,0,0,3,11,0
1230109558,1951,"Graduation","Married",32871,1,1,"2013-03-09",28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0
202554938,1979,"Basic","Married",22950,1,0,"2013-03-20",84,4,30,34,0,5,43,2,3,0,4,7,0,0,0,0,0,0,3,11,0
1022672065,1965,"Graduation","Widow",76941,0,1,"2013-07-22",46,876,50,190,65,101,50,1,2,7,10,5,0,0,0,0,0,0,3,11,0
1438669200,1950,"Master","Divorced",38054,1,1,"2014-05-01",24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1230106418,1976,"Graduation","Single",70467,0,1,"2014-03-24",38,201,34,81,30,46,154,1,5,4,5,4,0,0,0,0,0,0,3,11,0
610626874,1972,"2n Cycle","Single",31047,2,0,"2013-12-19",30,2,8,9,8,1,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1438663875,1971,"Graduation","Married",73803,0,1,"2013-04-11",16,737,38,153,25,9,41,4,9,10,5,6,0,0,0,0,0,0,3,11,0
1438664964,1955,"Master","Together",65949,0,1,"2013-02-28",96,585,16,183,33,16,8,3,7,6,9,6,0,0,0,0,0,0,3,11,0
610626144,1989,"Graduation","Single",81217,0,0,"2013-07-19",77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0
1022672269,1952,"PhD","Single",62000,0,1,"2013-08-25",25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0
202557840,1959,"Graduation","Together",30748,1,1,"2013-10-08",60,10,0,4,0,0,7,2,1,0,3,3,0,0,0,0,0,0,3,11,0
1230107836,1961,"Graduation","Married",73862,0,0,"2012-12-18",56,517,33,881,99,115,115,1,6,6,7,3,0,0,0,0,0,0,3,11,0
1230106291,1965,"Graduation","Married",44393,1,1,"2013-08-22",86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0
610627504,1956,"2n Cycle","Single",72562,0,1,"2013-03-24",90,665,23,230,33,128,64,2,11,6,12,6,0,0,0,0,0,0,3,11,0
610629675,1975,"Master","Married",24537,1,0,"2014-01-18",39,36,1,10,0,1,3,4,3,0,4,7,0,0,0,0,0,0,3,11,0
1022677280,1962,"2n Cycle","Married",65658,0,0,"2014-04-20",42,326,6,189,85,65,176,1,7,2,10,3,0,1,0,0,0,0,3,11,0
816154444,1946,"Graduation","Married",18100,0,0,"2013-08-06",14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1438669649,1980,"Graduation","Married",60555,0,1,"2012-12-18",5,606,137,251,59,103,137,4,9,3,5,6,0,0,0,0,0,0,3,11,0
202552409,1976,"Graduation","Married",65665,0,1,"2013-12-02",77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0
816152978,1949,"PhD","Divorced",36810,1,1,"2013-10-17",3,9,0,5,0,0,3,1,0,0,3,5,1,0,0,0,0,0,3,11,0
202558253,1979,"Master","Married",28666,1,0,"2012-11-06",43,38,4,41,6,2,5,2,3,0,3,9,0,0,0,0,0,0,3,11,0
1022675506,1954,"Master","Married",40430,1,1,"2013-06-07",89,12,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
202554598,1950,"Master","Married",48225,0,1,"2013-10-25",59,42,2,16,2,0,12,1,1,0,4,4,0,0,0,0,0,0,3,11,0
1022675059,1952,"Graduation","Married",35704,1,1,"2014-01-03",54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0
1022669738,1988,"Graduation","Single",39747,1,0,"2014-04-13",43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0
610628329,1952,"Graduation","Together",44272,0,1,"2013-05-01",6,70,0,15,0,0,8,1,2,1,3,5,0,0,0,0,0,0,3,11,0
202559751,1971,"PhD","Single",60454,0,1,"2014-03-06",10,508,0,38,0,0,5,2,8,1,8,6,0,0,0,0,0,0,3,11,0
1438666316,1956,"Graduation","Married",75514,0,1,"2014-01-14",66,676,102,382,210,147,49,2,8,8,6,4,0,0,0,0,0,0,3,11,0
816153425,1954,"Graduation","Together",69006,0,0,"2013-07-18",97,800,48,544,104,128,128,1,2,4,8,6,0,0,0,0,0,0,3,11,0
610627479,1963,"Graduation","Married",78080,0,0,"2013-06-22",68,516,199,549,108,32,49,1,6,5,4,3,0,0,0,0,0,0,3,11,0
610635393,1957,"Graduation","Together",59316,0,1,"2013-06-03",84,410,18,150,32,0,180,3,9,3,6,8,0,0,0,1,0,0,3,11,0
406109920,1961,"PhD","Married",53906,0,2,"2013-02-12",41,773,0,58,0,8,84,6,11,4,7,8,0,0,0,0,0,0,3,11,0
